"uid","y"
7673,1
5534,1
18840,1
12796,1
8526,1
10130,0
19660,1
11387,1
4923,1
13280,1
19691,1
1905,1
2395,1
6634,1
1277,1
4709,1
16843,1
13043,1
2888,1
4539,0
15962,0
5730,1
10283,1
98,1
11683,1
3247,1
6165,1
13746,1
12829,1
9314,1
6825,1
49,1
17423,1
11495,1
17790,1
3304,0
11953,1
16950,1
18856,1
14937,1
17269,1
15568,1
7925,1
19749,1
17152,1
18935,1
14498,1
3576,1
9188,1
11633,1
12245,1
7854,1
9362,1
1322,1
12761,1
11054,1
7256,1
5003,1
15472,1
15303,1
12317,1
10252,1
13221,1
17912,1
17901,1
11290,0
7494,1
8624,1
16140,1
13413,1
7220,1
17250,1
13661,1
19468,1
13193,1
13794,1
10872,1
4950,1
5314,1
19624,1
9758,1
3925,1
4549,1
4537,1
9945,1
12043,1
926,1
18997,1
4202,1
15333,1
8233,1
9454,1
3478,1
9250,1
12578,1
709,1
14624,1
11832,1
18830,0
16906,1
14788,0
7651,1
5532,1
2178,1
6228,1
18506,1
3326,1
2796,1
15585,1
14241,1
19267,1
14011,1
17496,0
13744,1
11287,1
2727,1
19386,1
7483,0
14129,1
7191,1
11481,1
8604,1
4047,1
19869,1
16029,1
4092,1
15710,1
18062,1
10825,1
8467,1
6027,1
14991,1
14966,1
5213,1
9867,1
10934,1
14931,1
19863,1
11688,1
5129,1
10652,1
2450,1
8000,1
11206,1
8452,1
8256,1
10324,1
18433,1
8260,1
907,1
12177,1
11143,1
17085,1
2370,1
372,1
6322,0
2905,1
7916,1
7680,0
5964,1
2383,1
17077,1
15359,1
2817,1
15428,1
523,0
11349,0
3552,1
262,1
15970,1
18992,1
19397,1
6924,1
15387,1
16078,1
3693,1
5114,1
4734,1
5516,1
1112,1
19853,1
2808,1
14104,1
12376,1
19711,1
16687,1
14733,1
7360,0
7582,1
4261,1
16241,1
8988,1
7353,1
10531,1
8721,1
7841,1
17692,1
19856,1
3545,1
6587,1
18689,1
14542,1
4773,1
14081,1
10179,1
12764,0
8999,1
15787,1
18702,1
10900,1
16349,1
5522,1
10655,1
14942,1
2686,1
4879,1
15582,1
166,1
7317,1
17239,1
15465,1
6416,1
19338,1
11896,1
17499,1
8478,0
14704,1
945,1
7577,1
8155,1
17594,1
8221,1
16083,1
16330,1
7281,1
9297,1
7374,1
18251,1
13311,1
4184,1
10612,1
11744,1
15947,1
8508,1
2034,0
19488,1
17462,1
7471,1
15897,1
17147,1
3603,1
4438,1
13147,1
2862,1
11875,1
17430,1
13813,1
7787,1
10123,1
5636,1
693,1
3035,1
10550,0
14131,1
19904,1
15952,1
2250,1
15377,1
11339,1
9061,1
11013,1
11944,1
13359,1
15273,1
12407,0
6052,0
15503,1
12597,1
9086,1
18052,0
18865,0
3972,1
11080,1
19076,1
13380,1
11021,1
7982,1
6352,1
8458,1
12163,1
11799,1
18292,1
11332,1
9521,0
4801,1
12367,1
12393,1
9431,1
2436,1
4403,1
13648,1
12725,1
16523,1
18591,1
10102,1
17507,0
16407,0
18366,1
16300,0
8893,1
4326,1
17999,1
5044,1
8466,1
3179,1
6974,1
14548,1
2180,1
14963,1
10564,1
13987,1
2848,1
2089,0
10797,1
18808,1
3132,1
17227,1
10666,1
18883,0
512,1
17657,0
14783,1
12132,0
1960,1
18367,1
11843,1
17092,1
9845,1
18757,1
5475,1
9462,1
17234,1
14006,0
16810,1
4158,1
14201,1
2251,1
18358,1
2707,1
3085,1
14046,1
16199,1
2863,1
7846,1
6129,1
19738,1
4054,1
4210,1
14509,1
15963,1
8527,1
15057,1
10970,1
7886,1
12465,1
2749,1
289,1
10210,1
18594,1
4647,1
16895,1
14331,0
10502,1
8498,0
12143,1
15702,1
16107,0
11138,1
13670,1
14270,1
13531,1
10912,1
18094,1
4935,1
3287,1
1173,1
18762,1
3821,1
2616,1
3969,1
8432,1
4140,1
4443,1
3341,1
9991,1
2942,1
7737,1
16145,1
8614,1
16119,1
8220,1
17319,1
3277,1
6783,1
1968,1
12525,0
14054,1
17969,1
3488,0
13059,1
17137,1
7845,1
10160,1
16452,1
4949,1
3619,1
17505,1
7474,1
2988,1
13884,1
19378,1
15886,1
2286,1
683,1
10999,1
19851,1
14699,1
9441,1
13398,1
10537,1
10777,0
10467,1
8720,1
9894,1
18523,1
12119,1
13933,0
4997,1
7913,0
11610,0
11036,1
3213,1
19885,1
16536,1
19025,1
19504,1
11440,1
17309,1
1269,1
7182,1
15597,1
16927,0
5469,1
10568,1
2578,1
18006,1
16388,1
7241,1
1650,1
11371,0
2189,1
2598,1
815,1
13262,1
3563,1
18774,1
4802,1
18120,0
6683,1
14294,1
6861,1
4417,1
78,1
14884,1
1091,1
2384,1
1869,1
3664,1
3317,1
10054,1
5130,1
3870,1
12609,1
17524,0
9067,1
3892,1
18777,0
9547,1
2744,1
18744,1
8130,1
18946,1
10645,1
13283,1
19983,1
16930,1
16502,0
4987,1
9360,1
7008,1
3012,0
15127,1
4918,1
10718,1
14384,1
5782,1
868,1
11609,0
19963,1
1652,1
995,1
16776,1
8020,1
5371,1
17605,1
18884,1
15996,1
8219,1
3999,1
9091,1
7081,1
7704,0
5955,0
16650,1
15311,1
17378,1
15672,0
11692,1
5518,1
3519,1
19716,0
13684,1
15479,1
9418,1
19301,1
9281,1
16867,1
19102,1
4686,1
19425,1
13885,1
13423,1
15820,1
6261,1
9398,1
7810,1
3221,1
582,1
11329,1
13955,0
1267,1
6313,1
17091,1
6292,0
17436,1
9026,1
18035,0
8771,1
6718,1
4116,0
13584,1
16971,1
12831,1
2326,0
13995,1
19457,1
16515,1
6958,1
15228,1
12774,0
17896,1
3760,1
3344,1
10416,1
15987,1
7436,1
17599,1
5668,1
13578,1
19454,1
17767,1
950,1
516,1
14800,1
4705,1
7962,1
6883,1
1626,1
8115,1
3310,1
4649,1
2575,1
11981,1
16475,1
6481,1
6685,1
2187,1
3776,0
19494,1
13216,1
2275,1
17887,1
13846,0
17223,0
5029,1
7044,1
14185,1
19675,0
4832,1
14894,1
16642,1
16131,1
467,1
540,1
2980,1
16061,1
6435,1
1665,1
11694,1
17005,1
19204,1
18179,1
19681,1
18121,1
17620,1
17076,1
15828,1
3640,1
19474,1
19568,1
686,1
15771,1
4260,1
7111,1
2213,1
15020,1
8323,1
8795,1
2044,1
10167,1
8148,1
1630,1
17331,1
8824,1
11009,1
9757,1
18350,1
14258,1
18870,1
1186,1
962,1
5241,1
5888,1
8783,1
11377,1
14904,1
13685,1
7570,1
10298,1
2244,1
8692,1
15484,1
11716,1
2597,1
9798,1
14544,1
5011,1
14143,1
2015,1
6985,1
10046,1
19891,1
11418,1
4391,0
8197,1
12101,1
11934,1
17918,1
18941,1
13597,1
9643,0
4241,1
13313,1
8894,1
16811,0
18986,1
9024,1
1175,1
4300,1
5979,1
9628,1
6606,1
18963,0
3930,1
9882,0
7963,1
9519,1
10028,1
10427,1
8770,1
12099,1
14700,0
9128,1
15286,1
17748,1
6441,1
13102,1
9444,1
19640,1
2411,1
15856,0
18842,1
4159,1
15380,1
18663,1
1747,1
19962,1
2321,1
7069,1
13983,1
7231,1
12699,1
13039,1
9440,1
3312,1
4493,0
18356,1
9213,1
1179,1
14501,1
16296,1
8818,1
11250,1
13065,1
10255,1
8619,1
16389,0
12012,0
9006,1
10974,1
11945,1
1732,0
16534,1
6580,1
3853,1
7554,1
3733,1
5665,1
7574,1
912,1
1064,0
5099,1
5108,1
564,1
15225,0
1820,1
1387,0
1964,0
11402,0
11592,1
3860,1
5156,1
7468,1
6486,1
7300,1
7616,1
11365,1
8506,1
17596,0
13858,1
3878,1
6055,1
7560,1
9317,1
1537,0
12531,1
17659,1
13527,1
16639,1
19234,1
201,1
15336,1
13857,1
801,1
18541,1
9408,1
19336,1
502,1
14427,1
11383,1
19862,1
4111,1
15689,1
2351,1
2257,1
9483,1
3239,1
19414,1
16013,0
2204,1
19200,1
19360,1
8680,0
706,1
7109,1
4535,1
273,1
11487,0
14481,1
2774,1
6927,1
12477,1
9331,1
7125,1
10507,1
2544,0
16466,1
2457,1
638,1
10378,0
7144,1
1637,1
18559,1
16995,1
5616,1
7731,0
10238,1
6736,1
13338,1
4369,1
19362,1
737,1
17862,1
1427,1
15332,1
11989,1
15687,1
19405,1
16408,1
7524,1
17322,1
730,1
3625,1
6611,1
18891,0
12139,1
8181,1
8901,0
18964,0
3195,1
12985,1
18066,1
15814,1
4761,1
3971,1
14325,1
2635,1
1901,1
8409,1
639,1
19709,1
873,1
14696,1
2828,1
15808,1
14298,1
1570,1
11475,1
14149,0
9340,1
11391,1
16420,1
8157,1
10263,1
958,0
8456,1
3244,1
4583,1
2576,1
5659,1
6555,1
13425,1
9664,1
18391,1
54,1
713,1
9602,1
7029,1
13619,1
4719,1
4080,1
2708,1
5203,1
11752,1
8589,1
6510,1
10890,1
16458,1
18281,1
6592,1
9756,1
10301,1
16283,1
14848,1
2658,1
19493,0
12069,1
1765,1
14495,1
19021,1
18318,1
8322,1
866,1
1685,1
5561,1
19539,1
9312,0
8860,1
13566,1
1743,1
1177,1
3813,1
17160,1
18457,1
4714,1
6995,1
11471,1
13947,1
9029,1
1808,1
434,1
3590,1
18009,1
9569,1
12157,1
15166,1
14812,1
1105,1
14095,1
14980,1
15581,1
8693,1
8962,0
5037,1
19342,1
5405,1
9505,1
10996,1
2449,1
16773,1
15191,1
2494,1
7221,1
4434,0
10438,1
15812,1
19463,1
15569,1
15481,1
16411,1
8935,1
2324,1
5466,1
807,1
6187,1
18644,1
12521,1
18960,1
11020,0
12336,1
5579,1
621,1
12183,1
2866,1
15034,1
3915,0
6835,1
13826,1
5506,1
7516,1
16903,1
15162,1
18017,1
3025,1
9705,1
10048,1
13613,1
7809,1
8041,1
1559,1
14363,1
17698,1
6795,1
18307,1
6120,1
15373,1
11018,1
789,0
7960,1
14604,1
9018,1
4262,1
6056,1
15214,0
12690,1
6354,1
11703,1
7280,1
2375,1
6321,1
4319,1
2497,1
2813,1
3710,1
2009,1
8705,1
7089,1
4482,1
14908,1
3392,1
1784,1
9401,0
9821,1
13881,1
1894,1
11972,1
10846,1
5713,1
7859,1
6626,1
18038,1
18796,1
16130,1
13150,1
15616,1
10781,0
2027,1
13605,1
9219,1
17673,0
3235,1
15563,0
5385,1
17627,0
18290,1
14850,1
9373,1
18679,1
1531,1
13175,1
7675,1
16850,1
8546,0
12910,1
7561,1
12348,1
19496,0
7591,1
15980,0
7437,1
16304,1
16109,1
6575,1
9052,1
1597,1
19124,1
15982,1
15978,1
4305,1
12560,1
16790,1
7706,0
4328,1
2870,1
9284,1
12843,1
1359,1
10457,1
1193,1
11529,1
11570,1
8186,1
4167,1
3032,1
19246,1
13946,0
12059,1
12195,1
10077,1
17551,1
13388,1
10341,1
12326,0
12316,1
9710,0
16250,1
7205,1
3246,0
18955,1
3296,0
7369,1
15237,1
5787,1
19107,1
18093,1
19379,1
18821,1
19669,1
18813,1
7754,0
1902,1
19590,1
8942,0
13738,1
14448,1
10251,1
13409,1
17189,0
19167,1
3135,1
5461,1
3284,1
5398,1
6531,1
4416,1
12103,1
10347,1
8267,1
16646,1
11779,1
531,1
2792,0
6800,1
6526,1
17613,1
2401,0
4000,1
11985,1
9049,1
18787,1
12694,0
2969,1
3982,1
12923,0
13045,1
9580,1
18815,1
19528,1
1331,1
5715,1
16699,1
11165,1
15927,1
4662,1
5273,1
19567,1
2202,1
4387,0
5584,1
9243,1
13066,1
14393,1
1273,1
5013,1
16822,1
15538,1
12804,1
5970,1
8013,1
2378,1
19620,1
14342,0
13400,1
5073,1
16105,1
4229,1
9876,1
14690,1
19617,1
4346,1
11151,1
3628,1
10768,1
9517,1
18151,1
14979,1
10184,1
6437,1
3290,1
12733,1
17067,0
14651,1
11590,1
3094,1
17164,1
10670,1
10061,1
23,1
11757,1
4728,1
9936,1
14451,1
15837,0
8120,1
18111,0
1655,1
2512,1
12268,1
1290,1
4738,0
16813,1
15703,1
17923,1
14513,1
14364,0
18355,1
11,1
9624,1
108,1
17946,1
16259,1
8641,1
14943,1
17739,0
7251,0
9406,1
3039,1
13594,1
134,1
4404,1
15523,1
14167,1
18683,1
8675,1
11624,1
13079,1
727,1
1947,0
8708,0
10090,1
10287,1
2962,1
17797,1
17089,1
16498,1
10909,1
18718,1
8054,1
6945,1
7060,1
17257,1
1140,1
332,1
16747,1
14322,1
16566,1
15155,1
5340,1
10490,1
10863,0
13310,1
2583,1
13432,1
6137,1
15147,0
11488,0
5899,1
12982,1
16998,0
14085,1
17119,0
19606,1
8755,1
1307,1
12322,1
4978,1
4451,1
15539,1
779,1
13070,1
1146,1
19722,1
3177,1
1370,1
1931,1
7414,1
4204,1
7357,1
5316,1
7950,1
13135,1
10899,1
11412,1
13618,1
11075,1
5513,1
910,1
18359,1
19833,1
7170,1
19399,1
7169,1
15587,1
1645,1
2214,1
7201,1
11032,1
6197,1
15181,1
3649,1
9276,1
9171,1
7689,1
19038,1
7197,0
3783,1
4030,1
2226,1
6153,1
7223,1
4203,1
18353,1
6277,1
14515,1
3376,1
11898,1
19854,1
13620,1
2149,1
11190,1
11370,1
11416,1
15618,1
2446,1
18167,1
7212,1
18360,1
13918,1
1891,1
7828,1
5254,1
16610,1
5264,1
7707,1
9578,1
13343,1
13168,1
17889,1
164,0
6894,1
7744,1
13203,1
7282,1
11277,1
733,1
2916,1
17212,1
6743,1
11110,1
18500,1
5242,1
16372,1
8340,1
5934,1
10400,1
4455,1
14828,1
3864,1
9784,1
16008,0
5198,1
9951,1
11996,1
2298,1
10698,0
4347,1
10639,1
5047,1
11939,0
9358,1
6955,1
10468,1
1527,0
11937,1
1509,1
1558,1
12569,1
18137,1
5759,1
13234,1
7842,1
3673,1
663,1
8078,1
6842,1
13114,1
3265,1
10578,1
13197,1
16620,1
2883,1
18306,1
819,1
5002,1
3496,1
17795,1
4191,1
2507,1
5151,1
19297,1
6804,1
9169,1
16653,1
11798,1
18405,1
16656,1
9279,1
15855,1
590,1
10871,1
5196,1
3178,1
9322,1
18291,1
3947,1
9993,1
2984,1
349,1
6492,1
14019,1
17408,1
9955,1
14418,1
12624,1
7348,1
14858,0
13657,1
14673,1
4576,1
1071,1
11627,1
2380,1
7495,1
11059,1
19206,1
12482,1
5944,1
15590,1
14165,1
18154,1
6745,0
18293,1
12900,1
2979,1
16193,1
4242,1
8149,1
9765,1
12377,1
8167,1
2671,1
18247,1
16347,1
8044,1
948,0
12345,1
4510,1
14748,1
1712,1
475,1
5784,1
13394,1
15474,1
19408,1
16720,1
10271,1
16001,1
1090,1
15783,1
19838,1
2445,1
9001,1
3008,1
14921,1
17736,1
15302,1
13173,1
15993,1
9238,1
2417,1
4133,1
3309,1
3812,1
16474,0
2040,1
3269,1
4065,1
9719,0
5971,1
5670,1
3133,1
7601,1
5074,1
7539,1
4798,1
18784,0
7945,1
7988,1
15078,1
11902,1
4754,1
18895,1
12339,1
2621,1
6728,1
17858,1
13587,1
19184,1
3431,1
1572,0
10135,1
6083,1
4170,1
14312,1
13126,1
18308,1
3868,1
12881,1
2454,1
15609,1
19434,1
4485,1
16416,1
7139,0
6808,1
7522,1
15989,1
12723,0
7833,1
13868,1
15486,1
1126,1
1207,1
9979,1
10369,1
15557,1
9375,1
19500,1
19271,0
9473,1
13601,1
11267,1
19940,1
18083,1
2587,1
2418,0
2780,0
1590,1
19952,1
7686,1
17863,1
13589,1
2617,1
17362,0
8001,1
19441,0
17904,1
10430,0
1282,1
1417,1
2243,1
3687,1
3486,1
16859,1
7314,0
5555,1
19237,1
12702,1
4425,1
5640,1
18370,1
6023,1
9376,0
8128,1
13010,1
17761,1
10588,1
4943,1
3720,1
13904,1
19406,1
13841,1
426,1
2894,1
16015,1
14532,1
12767,1
18107,1
16255,1
394,1
14536,1
12853,1
2639,1
9094,1
3606,1
8351,0
9785,1
11432,1
3881,1
6102,1
16709,1
10126,1
4547,1
644,1
266,1
2472,1
9110,1
16126,1
4963,1
18118,1
8411,1
4799,1
13083,1
6353,1
13542,1
14426,1
12826,1
15403,1
19809,1
2068,1
1240,1
11535,0
14585,1
2083,1
18140,0
9953,1
1677,1
6684,1
6690,1
2066,1
13844,1
15340,0
8803,1
7024,1
1030,1
18445,1
9677,1
6256,1
5417,1
4811,1
4222,1
17601,1
17361,1
9622,1
17512,1
16697,0
2069,1
19557,1
6364,1
14335,1
14409,1
17759,1
2342,0
15990,1
8049,1
17696,1
12789,1
483,1
3713,1
12469,1
15449,1
16431,1
4185,1
2994,1
15070,1
11890,1
4809,1
50,1
3995,1
15117,1
10315,1
15062,1
6030,1
17733,1
3337,1
14990,1
9675,1
14771,1
9949,1
3678,1
13395,0
6605,1
4186,1
16968,0
12361,1
5252,1
18123,1
14929,1
19410,1
3528,1
4412,1
1412,1
4235,1
6454,1
19282,0
10705,1
5892,0
17170,1
2372,1
3541,1
13233,0
2001,0
5538,1
3160,1
10483,1
96,1
7687,1
16382,0
4587,1
2114,1
12813,1
11738,1
6645,1
6546,1
7618,1
13966,0
7022,1
204,1
3540,1
1239,0
8917,1
18641,1
17118,0
3786,1
5653,1
5486,0
6170,1
18705,1
3088,1
15657,1
3204,0
10744,1
11591,1
13525,0
3467,1
16362,1
2565,1
6760,1
8990,1
2385,1
18890,1
3679,1
9261,1
7964,1
6968,1
7558,0
6411,1
8211,1
11167,1
16031,1
10201,1
2261,1
3071,1
5251,1
12777,1
3330,1
3199,1
8702,0
2838,1
10833,1
8042,1
3501,1
14042,1
15659,0
6301,1
15622,1
326,1
298,1
17536,1
2088,1
18134,1
7491,1
4979,1
17039,1
1884,1
10981,1
787,1
3629,1
1653,1
5852,1
13768,1
12810,1
18790,1
11862,1
15639,1
18014,1
9475,1
8140,1
142,1
14789,1
6349,0
8407,1
7992,1
6715,1
9236,1
13707,1
2769,1
16896,1
8748,1
3426,1
13131,1
8542,1
13326,1
13561,1
12431,1
8012,1
6020,1
17146,0
8606,0
6639,1
9982,1
2767,1
4653,1
4605,1
4618,1
1483,1
10097,1
3532,1
17429,1
12474,1
14406,1
14995,1
1930,0
11420,1
157,1
16848,1
13332,1
17357,1
9912,1
14157,1
3492,1
7187,1
3542,1
15131,1
12009,1
17664,1
6180,1
5113,1
15550,0
15499,1
9709,1
7923,1
18105,1
1888,1
125,1
16890,1
2543,1
10198,1
3614,1
16765,1
12388,1
4769,0
5814,0
6522,1
1632,1
17103,1
19546,1
2829,0
12250,1
16224,1
2004,1
139,1
10169,1
13431,1
8087,0
91,1
15193,1
16060,1
13622,1
8681,1
13960,1
11330,0
347,1
4932,1
15361,1
1424,1
13848,1
12460,1
14478,0
12061,1
18985,1
6128,0
19819,1
5775,1
10629,1
1068,0
3254,1
9956,1
18216,1
1125,0
1594,1
4996,1
15433,1
8125,1
17793,1
12282,1
3802,1
6761,1
17023,1
6616,1
8588,1
11419,1
7292,1
19485,1
6608,1
6188,1
16800,1
8493,1
12071,1
7362,1
7496,1
16514,1
19662,1
14029,1
9275,1
2223,1
15190,1
8361,1
1035,1
4839,1
15412,1
4816,1
6138,1
10071,1
14876,1
1955,1
15014,1
14023,1
1230,1
5374,1
8218,1
8491,1
3658,1
15,1
244,1
9561,1
13017,1
11878,1
16609,1
18428,1
4256,1
9488,1
7162,1
19534,1
9801,1
17084,1
8184,1
18804,0
8026,1
19850,1
13044,1
1057,1
5875,1
4306,0
15204,1
5069,1
6290,1
14936,1
16716,1
16804,1
17393,1
16926,1
7602,1
1284,1
14552,1
7688,0
4322,0
918,1
14814,1
13765,1
1143,1
10757,1
2030,1
16018,1
3799,1
4476,1
17836,1
2920,0
5946,1
12408,1
8346,1
19179,1
6916,1
2998,1
7906,1
11626,1
8257,1
539,1
13703,1
18892,1
18351,1
5961,1
12835,1
9378,1
19430,1
13635,1
6235,1
7740,1
549,1
4130,1
5951,1
1511,1
10143,1
1907,1
9461,0
17539,1
3381,1
13121,1
13374,1
14852,1
15189,1
15740,1
9928,1
2526,1
5593,1
5000,0
8150,1
1060,1
13977,1
17253,1
5030,1
9985,1
11092,1
16054,0
4857,0
12002,1
19403,1
4225,1
16437,1
1696,1
4818,1
12192,1
14530,1
10152,0
2072,1
17522,1
877,0
301,1
5330,1
17721,1
2682,1
11524,1
12571,1
3817,1
13100,1
18387,0
18721,1
12709,1
11211,1
4716,1
885,1
3877,1
13694,1
8317,1
19900,1
2133,1
6192,1
18482,1
1452,0
13348,1
6383,1
15258,1
15654,0
6455,0
4014,1
18801,1
3883,1
8743,1
299,1
14896,1
6542,1
18027,1
4668,1
4792,0
8243,1
13797,1
18550,1
3904,1
4367,1
14373,1
8521,1
11604,1
2465,1
5577,1
12365,1
12919,1
1634,1
19044,1
1767,1
18163,1
16164,1
12837,1
15799,1
10478,1
4456,0
1867,0
12760,1
11046,1
8382,1
7034,1
8984,1
10897,1
13468,1
17129,1
12632,1
16379,1
8281,1
5757,1
4209,1
15180,0
3297,1
172,1
661,1
18383,1
7396,0
5578,1
18668,1
14343,1
15748,1
16251,1
2897,1
19181,1
6614,1
7347,1
5880,1
13934,1
3206,1
19636,1
7108,1
10921,1
19806,1
11085,1
19929,1
15330,1
9896,0
13299,1
6570,1
11356,1
2882,1
14622,1
15696,0
12091,1
7098,1
376,0
1342,1
696,0
15625,1
6049,1
11979,1
6766,1
18284,1
4073,1
9662,0
5860,1
17618,1
6203,1
8587,1
19873,1
13327,1
4862,1
12013,1
15834,1
3123,1
10119,1
12805,1
19786,1
248,1
9720,1
7735,1
14703,1
10886,0
9559,1
19993,1
11647,1
8319,1
966,1
5207,1
5201,1
14316,1
19737,1
10128,1
6359,1
17871,1
9839,1
2715,1
15941,0
14234,1
15717,1
16271,1
9501,1
2596,1
9397,1
16036,1
3166,1
8845,1
17082,1
13540,1
11696,1
12321,1
4373,1
12561,1
17256,1
16784,1
4701,1
17511,0
8662,1
4973,1
18809,1
18086,1
3471,1
642,1
15096,1
17725,0
15352,1
16488,1
19020,1
14664,1
18116,1
19823,1
9863,1
2426,1
11865,0
7464,1
10415,0
14092,0
1184,1
11468,1
10638,1
11155,1
8674,1
3061,1
4807,1
12437,0
19462,1
19585,1
3633,1
13295,1
12363,1
701,1
14529,1
14144,1
9278,1
10161,1
14559,1
6602,1
479,1
1393,1
7993,1
4104,1
8738,1
3539,1
324,1
5925,1
80,1
14203,1
11825,1
4435,1
13924,0
17317,1
12305,1
3211,1
15958,0
14353,1
5677,0
17214,1
14650,0
12000,1
8851,1
386,0
9822,1
10614,1
5774,1
14816,1
16170,1
2337,1
9551,1
11465,0
1005,1
6276,1
10313,1
6613,1
15953,1
18103,1
11689,1
9614,1
5660,1
14857,1
7690,1
18012,1
13091,1
13087,1
14359,1
16385,1
8202,1
13165,1
18128,1
8436,1
14236,0
14822,1
9143,1
13117,0
18738,1
12197,1
1310,1
302,1
11670,1
10695,1
8513,1
2013,0
4426,1
216,1
6421,1
14370,1
9076,1
1131,1
8703,1
18786,1
4772,1
7011,0
10109,1
5399,1
12067,1
16315,1
11041,1
3331,1
10919,1
5916,1
8229,1
4239,1
6390,0
11017,1
15553,1
9164,1
19596,1
6868,1
5112,1
2787,1
19339,1
1400,1
16586,1
13547,1
18018,1
11877,1
4867,1
17373,1
13407,1
4676,1
19438,1
9938,0
16963,0
7540,1
3222,1
10579,0
16269,1
7530,1
2439,1
5487,1
8394,1
8769,1
17165,1
9391,1
853,1
11597,1
10587,1
15511,1
7726,1
19051,1
3967,0
2345,1
19265,1
4826,1
4460,1
5889,1
16132,1
16740,1
5671,0
18917,1
18249,1
15621,1
3823,1
12683,1
2221,1
251,1
19814,1
19796,1
11469,1
4864,1
5594,1
4164,1
17827,1
8889,1
10335,1
7888,1
2734,0
12587,1
19308,1
3692,1
9129,1
13243,1
2579,1
16924,1
13315,1
14781,1
5202,1
9900,1
16825,1
11750,1
17847,1
13438,1
8145,1
10289,1
1672,1
9476,0
16473,1
7337,1
12524,1
17679,1
6859,1
6714,1
6183,1
17798,1
10075,1
8601,1
3847,1
12306,1
8349,1
15071,1
6035,1
6372,1
6836,1
12153,1
805,0
11910,1
15151,1
5463,1
4909,1
13869,1
14424,1
14382,1
5473,1
19429,1
14752,1
17109,1
2849,1
7531,1
16045,1
8719,1
19099,0
12824,1
7351,1
12164,1
384,1
18509,1
10622,1
9479,1
14691,1
2369,1
17202,1
6310,0
10844,1
13090,1
14239,0
10227,1
9245,0
15532,1
2648,1
11114,1
2859,1
8946,1
1479,1
11323,0
14235,1
887,1
4463,1
16432,1
12670,0
4703,1
5146,0
17443,1
3907,1
9282,1
11660,1
3680,1
1642,1
12096,1
7882,0
151,1
19785,1
7958,1
16258,1
10807,1
12333,1
7472,1
11653,1
13320,1
15378,1
1683,1
3401,1
728,1
19260,1
11954,1
13532,0
4555,1
15864,1
4682,1
17651,1
5836,0
606,1
10366,1
3844,1
10013,1
11740,1
9646,1
3698,1
2743,1
7184,0
3761,1
9610,1
4253,1
13700,1
17691,1
5926,0
6993,1
9605,1
11266,1
14637,1
16316,0
13239,1
11804,1
7501,1
12462,1
605,1
10714,1
11394,1
19152,1
16595,1
18242,1
1293,1
5781,1
2881,0
12958,1
12206,1
8275,1
7985,1
15394,1
17359,1
6034,1
4622,0
10601,1
2085,1
4718,1
9197,1
9390,1
10575,1
11975,1
4090,1
1912,1
9460,1
3987,1
18970,1
11493,1
13405,0
15089,1
1388,1
13298,1
3527,0
3449,1
4680,0
14843,1
9823,1
11654,1
6410,1
19176,1
7375,1
6087,1
5054,1
6260,0
5621,1
2238,1
16793,1
64,1
1046,1
11666,1
285,1
2200,0
1110,1
19868,1
19490,0
18313,1
826,1
13560,1
5583,1
19328,1
8345,1
3582,1
18713,1
259,1
8193,1
11792,1
4511,1
3916,1
9776,1
13667,1
1780,1
11912,1
2444,1
2546,1
17653,1
19845,1
19186,0
19693,1
19214,1
11852,1
13312,1
17816,1
18654,1
6654,1
15397,1
245,1
11028,1
19612,1
14506,1
13099,1
10963,1
6016,1
14516,1
19350,1
10607,1
2504,1
1532,1
3405,1
16712,0
18126,1
4302,1
2985,1
919,1
19969,1
4168,1
3572,1
7564,1
4589,1
12676,1
15199,1
8657,1
12224,1
13046,1
13704,1
11245,1
12028,1
10319,0
17389,1
8433,0
7818,1
19639,1
19939,1
1686,1
5707,1
18629,1
4329,1
6231,1
4161,1
19486,1
11040,1
14922,1
18824,1
3084,1
2225,0
9216,1
3225,1
10444,0
16044,1
16794,1
821,1
5685,1
1646,1
9990,1
11600,1
17668,1
931,1
5588,1
3994,0
5386,1
6318,1
3596,1
406,1
9707,1
3970,1
4579,1
7583,1
2368,1
5110,1
3143,1
9491,1
15408,0
11736,1
5235,1
9009,1
5727,1
16625,1
9967,1
5372,1
757,0
11558,1
11103,1
10022,1
7288,1
13119,0
4452,1
13780,1
3186,1
17425,1
12165,1
10628,1
7860,1
10965,1
9961,1
10470,1
2867,1
18317,1
17921,1
12257,1
10759,1
12428,1
16444,1
12556,1
15438,1
8767,1
11315,0
8107,1
12444,1
12068,1
10475,1
4036,0
8832,1
4106,0
6770,0
10471,1
1904,1
7377,1
1025,1
15348,1
19898,1
17783,0
4636,1
14821,1
14214,1
2790,1
15744,1
6430,1
2307,1
16561,1
18047,1
2825,1
6698,1
14362,1
5824,1
10505,1
13370,1
9595,1
8694,1
8252,1
2422,1
12309,1
19829,1
1219,0
4332,1
13110,1
1999,0
18855,1
16956,0
19433,0
16508,1
10064,1
6181,0
12194,0
17993,1
9574,1
1119,1
7889,1
6607,1
10351,1
16393,1
133,0
11458,1
11735,1
3583,1
1109,1
972,1
10625,1
9150,1
10154,1
2059,1
8232,0
14253,1
10849,1
18067,1
5654,1
548,1
19714,1
16230,1
419,1
16553,1
4741,1
5111,1
9893,1
17194,1
1351,1
3849,1
2891,1
4247,1
5844,1
5978,1
10443,1
